SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,OwnedBy,WantedBy,PricePerBrick
29152,853922,1,Friends,Accessories,2019,Creative Rings,,43,,8.99,,,https://images.brickset.com/sets/images/853922-1.jpg,18,111,0
26929,30353,1,City,Construction,2017,Tractor,1,43,,,,,https://images.brickset.com/sets/images/30353-1.jpg,1027,1019,0
26909,30425,1,Ninjago,General,2017,CRU Master's Training Grounds,2,43,,,,,https://images.brickset.com/sets/images/30425-1.jpg,1578,435,0
27348,40247,1,Promotional,Monthly Mini Model Build,2017,Dinosaur,,43,,,,,https://images.brickset.com/sets/images/40247-1.jpg,363,121,0
28012,30381,1,Star Wars,Solo,2018,Imperial TIE Fighter,,42,,,,,https://images.brickset.com/sets/images/30381-1.jpg,1550,627,0
28100,911836,1,Star Wars,Magazine Gift,2018,Quadjumper,,42,,,,,https://images.brickset.com/sets/images/SW911836-1.jpg,741,232,0
28561,5005747,1,Star Wars,Promotional,2018,Black Card Display Stand,1,42,,,,,https://images.brickset.com/sets/images/5005747-1.jpg,1168,380,0
28579,30528,1,The Lego Movie 2: The Second Part,,2019,Mini Master-Building MetalBeard,1,42,,,,,https://images.brickset.com/sets/images/30528-1.jpg,2982,531,0
26895,30376,1,Nexo Knights,Miscellaneous,2017,Knighton Rider,1,42,,,,,https://images.brickset.com/sets/images/30376-1.jpg,1030,360,0
28586,30620,1,The Lego Movie 2: The Second Part,,2019,Star-Stuck Emmet,1,41,,,,,https://images.brickset.com/sets/images/30620-1.jpg,611,1079,0
26922,5004930,1,The LEGO Batman Movie,Promotional,2017,Accessory pack,1,41,,,,,https://images.brickset.com/sets/images/5004930-1.jpg,1802,1016,0
27048,5004932,1,Miscellaneous,,2017,Travel Building Suitcase,1,41,,,,,https://images.brickset.com/sets/images/5004932-1.jpg,2568,290,0
27711,10862,1,Duplo,,2018,My First Celebration,,41,14.99,14.99,18.99,14.99,https://images.brickset.com/sets/images/10862-1.jpg,227,48,0.365609756
27673,30358,1,City,Traffic,2018,Dragster,1,40,,,,,https://images.brickset.com/sets/images/30358-1.jpg,2525,368,0
28149,30407,1,Harry Potter,Philosopher's Stone,2018,Harry's Journey to Hogwarts,1,40,,3.99,,,https://images.brickset.com/sets/images/30407-1.jpg,4707,1034,0
27723,40301,1,The LEGO Batman Movie,Miscellaneous,2018,Bat Shooter,,40,,,,,https://images.brickset.com/sets/images/40301-1.jpg,195,579,0
26934,30401,1,Friends,Summer,2017,Pool Foam Slide,1,40,,3.99,,,https://images.brickset.com/sets/images/30401-1.jpg,1179,241,0
27295,40177,1,City,Jungle,2017,City Jungle Explorer Kit,1,40,,,,,https://images.brickset.com/sets/images/40177-1.jpg,659,1188,0
29105,853906,1,Seasonal,Birthday,2019,LEGO Greeting Card,,40,3.99,4.99,,4.99,https://images.brickset.com/sets/images/853906-1.jpg,271,261,0.09975
28596,30361,1,City,Fire,2019,Fire ATV,1,39,,,,,https://images.brickset.com/sets/images/30361-1.jpg,2171,289,0
28951,30545,1,Creator,,2019,Fish Free Builds - Make It Yours,,39,,,,,https://images.brickset.com/sets/images/30545-1.jpg,189,247,0
29325,40326,1,Promotional,Monthly Mini Model Build,2019,Frog,,39,,,,,https://images.brickset.com/sets/images/40326-1.jpg,129,134,0
27612,TRUBB8,1,Star Wars,Promotional,2017,BB 8,,39,,,,,https://images.brickset.com/sets/images/TRUBB8-1.jpg,446,302,0
26588,10833,1,Duplo,,2017,Nursery School,3,39,15.99,19.99,19.99,13.99,https://images.brickset.com/sets/images/10833-1.jpg,266,66,0.41
27932,40280,1,Promotional,Monthly Mini Model Build,2018,Tractor,,38,,,,,https://images.brickset.com/sets/images/40280-1.jpg,361,216,0
28032,JELLYFISH,1,The LEGO Ninjago Movie,Promotional,2018,Flying Jelly Sub,,38,,,,,https://images.brickset.com/sets/images/JELLYFISH-1.jpg,12,144,0
29133,30452,1,Marvel Super Heroes,Avengers: Endgame,2019,Iron Man and Dum-E,1,38,,,,,https://images.brickset.com/sets/images/30452-1.jpg,2295,1200,0
29106,GANYMEDE,1,Overwatch,Miscellaneous,2019,Ganymede,,38,,,,,https://images.brickset.com/sets/images/GANYMEDE-1.jpg,55,149,0
26906,30354,1,City,Traffic,2017,Hot Rod,1,38,,,,,https://images.brickset.com/sets/images/30354-1.jpg,2930,685,0
26927,30426,1,Ninjago,The Hands of Time,2017,Stealthy Swamp Airboat,1,38,,,,,https://images.brickset.com/sets/images/30426-1.jpg,1387,349,0
27981,853775,1,Friends,Miscellaneous,2018,Andrea's DJ Pod,1,38,7.99,8.99,10.99,8.99,https://images.brickset.com/sets/images/853775-1.jpg,167,164,0.210263158
27702,10876,1,Duplo,Spider-Man,2018,Spider-Man & Hulk Adventures,3,38,24.99,29.99,39.99,29.99,https://images.brickset.com/sets/images/10876-1.jpg,175,59,0.657631579
28509,10902,1,Duplo,,2019,Police Station,3,38,24.99,29.99,34.99,29.99,https://images.brickset.com/sets/images/10902-1.jpg,40,35,0.657631579
27934,40282,1,Promotional,Monthly Mini Model Build,2018,BBQ,,37,,,,,https://images.brickset.com/sets/images/40282-1.jpg,430,438,0
27935,40283,1,Promotional,Monthly Mini Model Build,2018,Snail,,37,,,,,https://images.brickset.com/sets/images/40283-1.jpg,346,162,0
27621,5005376,1,Star Wars,Promotional,2018,Star Wars Anniversary Pod,1,37,,,,,https://images.brickset.com/sets/images/5005376-1.jpg,4225,1070,0
29015,911944,1,Star Wars,Magazine Gift,2019,Resistance Bomber,,37,,,,,https://images.brickset.com/sets/images/911944-1.jpg,561,264,0
26935,30551,1,Disney,Cinderella,2017,Cinderella's Kitchen,1,37,,,,,https://images.brickset.com/sets/images/30551-1.jpg,1141,352,0
27112,40244,1,Promotional,Monthly Mini Model Build,2017,Dragonfly,,37,,,,,https://images.brickset.com/sets/images/40244-1.jpg,484,223,0
27516,60170,1,City,Mountain Police,2018,Off-Road Chase,2,37,4.99,6.99,8.99,5.99,https://images.brickset.com/sets/images/60170-1.jpg,2914,474,0.134864865
28302,853796,1,Seasonal,Christmas,2018,Penguin Holiday Ornament,,37,6.99,7.99,9.99,7.99,https://images.brickset.com/sets/images/853796-1.jpg,681,221,0.188918919
27700,10878,1,Duplo,Disney Princess,2018,Rapunzel's Tower,1,37,24.99,29.99,39.99,29.99,https://images.brickset.com/sets/images/10878-1.jpg,121,63,0.675405405
29150,853958,1,Seasonal,Easter,2019,Chicken Skater Pod,1,36,,,,,https://images.brickset.com/sets/images/853958-1.jpg,2555,477,0
29295,30365,1,City,Space,2019,Space Satellite,1,36,,,,,https://images.brickset.com/sets/images/30365-1.jpg,1652,893,0
28949,30393,1,Minecraft,Minifig-scale,2019,Steve and Creeper Set,2,36,,,,,https://images.brickset.com/sets/images/30393-1.jpg,627,254,0
26948,40241,1,Promotional,Monthly Mini Model Build,2017,Platypus,,36,,,,,https://images.brickset.com/sets/images/40241-1.jpg,454,326,0
27983,853776,1,Friends,Miscellaneous,2018,Emma's Photo Studio Pod,1,36,7.99,8.99,10.99,8.99,https://images.brickset.com/sets/images/853776-1.jpg,176,167,0.221944444
28905,853866,1,Ninjago,March of the Oni,2019,Oni Battle Pack,3,36,11.99,12.99,16.99,12.99,https://images.brickset.com/sets/images/853866-1.jpg,648,550,0.333055556
27676,30405,1,Friends,,2018,Stephanie's Hockey Practice,1,35,,,,,https://images.brickset.com/sets/images/30405-1.jpg,710,196,0
27239,5004916,1,The LEGO Ninjago Movie,Promotional,2017,Kai's Dojo Pod,1,35,,,,,https://images.brickset.com/sets/images/5004916-1.jpg,2369,392,0
27570,REDTEMPLE,1,Ninjago,Promotional,2017,Red Temple,,35,,,,,https://images.brickset.com/sets/images/REDTEMPLE-1.jpg,196,119,0
27535,3850061,1,Miscellaneous,Pick A Model,2017,Fish Tank,,34,,,,,https://images.brickset.com/sets/images/3850061-1.jpg,223,174,0
28119,40312,1,Xtra,,2018,Streetlamps,,34,2.99,3.99,,3.99,https://images.brickset.com/sets/images/40312-1.jpg,2627,723,0.087941176
27980,853774,1,Friends,Miscellaneous,2018,Olivia's Satellite Pod,1,34,7.99,8.99,10.99,8.99,https://images.brickset.com/sets/images/853774-1.jpg,173,160,0.235
28514,10886,1,Duplo,,2019,My First Car Creations,,34,14.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/10886-1.jpg,45,21,0.440882353
27710,10863,1,Duplo,,2018,My First Animal Brick Box,,34,24.99,29.99,34.99,29.99,https://images.brickset.com/sets/images/10863-1.jpg,161,30,0.735
27668,30380,1,Star Wars,The Last Jedi,2018,Kylo Ren's Shuttle,,33,,,,,https://images.brickset.com/sets/images/30380-1.jpg,2591,563,0
27679,30531,1,Ninjago,Sons of Garmadon,2018,Sons of Garmadon,1,33,,,,,https://images.brickset.com/sets/images/30531-1.jpg,1676,287,0
28946,30363,1,City,,2019,Race Boat,1,33,,,,,https://images.brickset.com/sets/images/30363-1.jpg,839,369,0
28605,30362,1,City,Sky Police,2019,Sky Police Jetpack,2,33,,3.99,,,https://images.brickset.com/sets/images/30362-1.jpg,599,550,0
26931,30475,1,Creator,,2017,Off Roader,,33,,,,,https://images.brickset.com/sets/images/30475-1.jpg,216,317,0
26932,30476,1,Creator,,2017,Happy Turtle,,33,,,,,https://images.brickset.com/sets/images/30476-1.jpg,1121,509,0
27534,3850060,1,Miscellaneous,Pick A Model,2017,Fish Tank,,33,,,,,https://images.brickset.com/sets/images/3850060-1.jpg,206,172,0
28606,30460,1,The Lego Movie 2: The Second Part,,2019,Rex's Plantimal Ambush,1,32,,,,,https://images.brickset.com/sets/images/30460-1.jpg,1996,616,0
29385,911949,1,Star Wars,Magazine Gift,2019,Millennium Falcon,,32,,,,,https://images.brickset.com/sets/images/911949-1.jpg,288,96,0
27117,30355,1,City,Jungle,2017,Jungle ATV,1,32,,,,,https://images.brickset.com/sets/images/30355-1.jpg,1979,627,0
27377,40246,1,Promotional,Monthly Mini Model Build,2017,Rainbow Fish,,32,,,,,https://images.brickset.com/sets/images/40246-1.jpg,442,151,0
26775,10839,1,Duplo,,2017,Shooting Gallery,2,32,15.99,24.99,24.99,24.99,https://images.brickset.com/sets/images/10839-1.jpg,155,56,0.4996875
28604,30534,1,Ninjago,Legacy,2019,Ninja Workout,1,31,,,,,https://images.brickset.com/sets/images/30534-1.jpg,162,331,0
27241,271717,1,Nexo Knights,Magazine Gift,2017,Stone Bolide,,31,,,,,https://images.brickset.com/sets/images/NEX271717-1.jpg,269,98,0
27984,853778,1,Friends,Miscellaneous,2018,Stephanie's Pool Pod,1,31,7.99,8.99,10.99,8.99,https://images.brickset.com/sets/images/853778-1.jpg,198,155,0.257741935
26991,853651,1,The LEGO Batman Movie,Miscellaneous,2017,The LEGO Batman Movie Accessory Set,3,31,10.99,3.24,3.99,12.99,https://images.brickset.com/sets/images/853651-1.jpg,3859,978,0.354516129
26784,10857,1,Duplo,Cars 3,2017,Piston Cup Race,3,31,29.99,29.99,29.99,29.99,https://images.brickset.com/sets/images/10857-1.jpg,254,60,0.967419355
27670,30339,1,Juniors,City,2018,Traffic Light Patrol,1,30,,,,,https://images.brickset.com/sets/images/30339-1.jpg,716,154,0
29149,561902,1,Friends,Magazine gift,2019,Shop with Costumes,,30,,,,,https://images.brickset.com/sets/images/FR561902-1.jpg,90,59,0
28117,40309,1,Xtra,,2018,Food Accessories,,30,2.99,3.99,,3.99,https://images.brickset.com/sets/images/40309-1.jpg,2151,646,0.099666667
27936,40284,1,Promotional,Monthly Mini Model Build,2018,Glider,,29,,,,,https://images.brickset.com/sets/images/40284-1.jpg,311,125,0
28155,40320,1,Promotional,Miscellaneous,2018,Plants From Plants,,29,,,,,https://images.brickset.com/sets/images/40320-1.jpg,1881,487,0
27548,5004938,1,Ninjago,Promotional,2017,NINJAGO Minifigure Collection,4,29,14.99,19.99,,,https://images.brickset.com/sets/images/5004938-1.jpg,1441,476,0.516896552
27703,10871,1,Duplo,,2018,Airport,3,29,17.99,24.99,29.99,24.99,https://images.brickset.com/sets/images/10871-1.jpg,286,48,0.620344828
28416,10893,1,Duplo,Spider-Man,2019,Spider-Man vs. Electro,2,29,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/10893-1.jpg,54,44,0.620344828
28333,5005253,1,Seasonal,Christmas,2018,Christmas Ornament 2018 - Reindeer Head,,28,,,,,https://images.brickset.com/sets/images/5005253-1.jpg,1089,209,0
26892,30338,1,Juniors,Fire,2017,Fire Car,1,28,,,,,https://images.brickset.com/sets/images/30338-1.jpg,942,191,0
27769,853759,1,Ninjago,Sons of Garmadon,2018,Cole's Kendo Training Pod,1,28,7.99,8.99,10.99,8.99,https://images.brickset.com/sets/images/853759-1.jpg,844,296,0.285357143
28974,853875,1,The Lego Movie 2: The Second Part,Miscellaneous,2019,Sweet Mayhem's Disco Pod,1,28,7.99,8.99,11.49,8.99,https://images.brickset.com/sets/images/853875-1.jpg,495,333,0.285357143
27712,10861,1,Duplo,,2018,My First Emotions,,28,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/10861-1.jpg,160,39,0.6425
27927,10881,1,Duplo,Disney,2018,Mickey's Boat,2,28,24.99,29.99,39.99,29.99,https://images.brickset.com/sets/images/10881-1.jpg,168,81,0.8925
24893,10823,1,Duplo,,2017,Batwing Adventure,2,28,24.99,29.99,29.99,29.99,https://images.brickset.com/sets/images/10823-1.jpg,282,103,0.8925
26782,10846,1,Duplo,Cars 3,2017,Flo's Café,3,28,44.99,39.99,44.99,49.99,https://images.brickset.com/sets/images/10846-1.jpg,254,76,1.606785714
27854,5005236,1,Friends,Miscellaneous,2018,Friends Clubhouse,1,27,,,,,https://images.brickset.com/sets/images/5005236-1.jpg,543,185,0
29206,40324,1,Promotional,Monthly Mini Model Build,2019,Ladybird,,27,,,,,https://images.brickset.com/sets/images/40324-1.jpg,186,98,0
29316,STORMBREAKER,1,Marvel Super Heroes,Avengers: Endgame,2019,Stormbreaker,,27,,,,,https://images.brickset.com/sets/images/STORMBREAKER-1.jpg,73,194,0
27166,30402,1,Friends,Snow Resort,2017,Snowboard Tricks,1,27,,,,,https://images.brickset.com/sets/images/30402-1.jpg,1162,239,0
28973,853874,1,The Lego Movie 2: The Second Part,Miscellaneous,2019,Emmet Pod,1,27,7.99,8.99,11.49,8.99,https://images.brickset.com/sets/images/853874-1.jpg,516,371,0.295925926
27077,853676,1,Nexo Knights,,2017,Accessory Set,3,27,10.99,12.99,15.99,9.09,https://images.brickset.com/sets/images/853676-1.jpg,509,281,0.407037037
27537,5004939,1,The LEGO Batman Movie,Promotional,2017,The LEGO Batman Movie Minifigure Collection,4,27,14.99,19.99,,,https://images.brickset.com/sets/images/5004939-1.jpg,3430,833,0.555185185
26915,30400,1,Friends,,2017,Gymnastic Bar,1,26,,,,,https://images.brickset.com/sets/images/30400-1.jpg,1226,232,0
27768,853758,1,Ninjago,Sons of Garmadon,2018,Jay's Kendo Training Pod,1,26,7.99,8.99,10.99,8.99,https://images.brickset.com/sets/images/853758-1.jpg,772,319,0.307307692
27052,853687,1,Ninjago,The Hands of Time,2017,Accessory Set,3,26,10.99,12.99,15.99,12.99,https://images.brickset.com/sets/images/853687-1.jpg,1455,562,0.422692308
27707,10867,1,Duplo,,2018,Farmers' Market,3,26,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/10867-1.jpg,170,56,0.691923077
27924,10872,1,Duplo,Trains,2018,Train Bridge and Tracks,1,26,19.99,24.99,29.99,24.99,https://images.brickset.com/sets/images/10872-1.jpg,299,99,0.768846154
27674,30403,1,Friends,,2018,Olivia's Remote Control Boat,1,25,,,,,https://images.brickset.com/sets/images/30403-1.jpg,967,193,0
28080,121801,1,Jurassic World,Magazine Gift,2018,Baby Raptor and Nest,,25,,,,,https://images.brickset.com/sets/images/JW121801-1.jpg,1121,404,0
28290,5005254,1,Harry Potter,Promotional,2018,Harry Potter Minifigure Collection,4,25,,,,,https://images.brickset.com/sets/images/5005254-1.jpg,2755,1264,0
28293,5005257,1,Ninjago,Promotional,2018,NINJAGO Minifigure Collection,4,25,,,,,https://images.brickset.com/sets/images/5005257-1.jpg,1159,474,0
27215,40176,1,Star Wars,Rogue One,2017,Scarif Stormtrooper,1,25,,,,,https://images.brickset.com/sets/images/40176-1.jpg,5018,1376,0
27242,561704,1,Friends,Magazine gift,2017,Turtle on a Beach,,25,,,,,https://images.brickset.com/sets/images/FR561704-1.jpg,199,111,0
27864,5005230,1,Ninjago,Sons of Garmadon,2018,Zane's Kendo Training Pod,1,25,5.99,,,5.99,https://images.brickset.com/sets/images/5005230-1.jpg,1957,349,0.2396
28600,853899,1,Ninjago,Sons of Garmadon,2019,Lloyd's Kendo Training Pod,1,25,7.99,8.99,11.49,8.99,https://images.brickset.com/sets/images/853899-1.jpg,372,292,0.3196
27937,40285,1,Promotional,Monthly Mini Model Build,2018,Scarecrow,,24,,,,,https://images.brickset.com/sets/images/40285-1.jpg,362,322,0
28572,40341,1,Xtra,,2019,Sea Accessories,,24,,,,,https://images.brickset.com/sets/images/40341-1.jpg,1284,708,0
27177,5004914,1,Nexo Knights,,2017,Armour Pod,1,24,,,,,https://images.brickset.com/sets/images/5004914-1.jpg,311,448,0
26917,5004929,1,The LEGO Batman Movie,Promotional,2017,Batman Battle Pod,1,24,,,,,https://images.brickset.com/sets/images/5004929-1.jpg,3609,1085,0
28120,40310,1,Xtra,,2018,Botanical Accessories,,24,2.99,3.99,,3.99,https://images.brickset.com/sets/images/40310-1.jpg,2380,693,0.124583333
27469,10879,1,Duplo,Jurassic World: Fallen Kingdom,2018,Gentle Giants Petting Zoo,1,24,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/10879-1.jpg,430,142,0.749583333
29267,10910,1,Duplo,,2019,Submarine Adventure,2,24,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/10910-1.jpg,51,80,0.749583333
26593,10845,1,Duplo,,2017,My First Carousel,3,24,19.99,24.99,24.99,24.99,https://images.brickset.com/sets/images/10845-1.jpg,370,63,0.832916667
28166,6252810,1,Star Wars,Promotional,2018,Han Solo,,23,,,,,https://images.brickset.com/sets/images/6252810-1.jpg,98,224,0
28957,40321,1,Promotional,Monthly Mini Model Build,2019,Jet Fighter,,23,,,,,https://images.brickset.com/sets/images/40321-1.jpg,268,84,0
27597,TLNM,1,The LEGO Ninjago Movie,Promotional,2017,Spinner,,23,,,,,https://images.brickset.com/sets/images/TLNM-1.jpg,38,140,0
27114,853677,1,Nexo Knights,Battle Packs,2017,Stone Monsters Accessory Set,3,23,10.99,12.99,15.99,12.99,https://images.brickset.com/sets/images/853677-1.jpg,631,305,0.477826087
26594,10847,1,Duplo,,2017,My First Number Train,2,23,12.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/10847-1.jpg,638,33,0.564782609
26783,10856,1,Duplo,Cars 3,2017,Mater's Shed,1,23,16.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/10856-1.jpg,267,60,0.738695652
27928,10882,1,Duplo,Trains,2018,Train Tracks,,23,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/10882-1.jpg,266,96,0.782173913
27770,40298,1,Star Wars,The Last Jedi,2018,DJ,1,22,,,,,https://images.brickset.com/sets/images/40298-1.jpg,4379,1038,0
28089,40299,1,Star Wars,Solo,2018,Kessel Mine Worker,1,22,,,,,https://images.brickset.com/sets/images/40299-1.jpg,2527,1268,0
28090,40300,1,Star Wars,Solo,2018,Han Solo Mudtrooper,1,22,,,,,https://images.brickset.com/sets/images/40300-1.jpg,3870,1077,0
28292,5005256,1,Marvel Super Heroes,Promotional,2018,Marvel Super Heroes Minifigure Collection,4,22,,,,,https://images.brickset.com/sets/images/5005256-1.jpg,2533,1276,0
28165,6252808,1,Star Wars,Promotional,2018,Chewbacca,,22,,,,,https://images.brickset.com/sets/images/6252808-1.jpg,97,225,0
27470,10880,1,Duplo,Jurassic World: Fallen Kingdom,2018,T. rex Tower,1,22,24.99,29.99,39.99,29.99,https://images.brickset.com/sets/images/10880-1.jpg,322,131,1.135909091
26944,40268,1,Star Wars,Rogue One,2017,R3-M2,1,21,,,,,https://images.brickset.com/sets/images/40268-1.jpg,5621,1449,0
27183,5004920,1,Friends,Snow Resort,2017,Ski Pod,1,21,,,,,https://images.brickset.com/sets/images/5004920-1.jpg,671,297,0
28118,40313,1,Xtra,,2018,Bicycles,,21,2.99,3.99,,3.99,https://images.brickset.com/sets/images/40313-1.jpg,2043,592,0.142380952
27546,5004940,1,City,Jungle,2017,City Jungle Minifigure Collection,4,21,14.99,19.99,,,https://images.brickset.com/sets/images/5004940-1.jpg,1269,376,0.713809524
27925,10873,1,Duplo,Disney,2018,Minnie's Birthday Party,1,21,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/10873-1.jpg,158,40,0.856666667
28960,10894,1,Duplo,Toy Story,2019,Toy Story Train,,21,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/10894-1.jpg,133,95,0.856666667
28510,10901,1,Duplo,,2019,Fire Truck,2,21,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/10901-1.jpg,116,39,0.856666667
28168,6252812,1,Star Wars,Promotional,2018,Luke Skywalker,,20,,,,,https://images.brickset.com/sets/images/6252812-1.jpg,90,219,0
27655,SWMF,1,Star Wars,Promotional,2017,Millennium Falcon,,20,,4.99,,,https://images.brickset.com/sets/images/SWMF-1.jpg,1389,411,0
26952,5004931,1,Seasonal,Birthday,2017,Birthday Card,1,20,3.99,,,4.99,https://images.brickset.com/sets/images/5004931-1.jpg,908,208,0.1995
